RowNumber,CustomerId,Surname,Gender,Age,Balance,EstimatedSalary,ProductName,ProductType,DownLimit
869,15646810,Quinn,Male,44,108122.39,108488.33,Guang Da Currency Fund B,Currency Fund,16500
869,15646810,Quinn,Male,44,108122.39,108488.33,Hua Xia Accidental Insurance A,Accidental Insurance,36000
869,15646810,Quinn,Male,44,108122.39,108488.33,Gong Shang Stock Fund A,Stock Fund,59000
869,15646810,Quinn,Male,44,108122.39,108488.33,Xing Ye Debenture A,Debenture,80000
5482,15606397,Cameron,Female,44,152086.15,44719.5,Ping An Currency Fund A,Currency Fund,12000
5482,15606397,Cameron,Female,44,152086.15,44719.5,Jian She Accidental Insurance B,Accidental Insurance,39000
5482,15606397,Cameron,Female,44,152086.15,44719.5,Gong Shang Stock Fund A,Stock Fund,59000
5482,15606397,Cameron,Female,44,152086.15,44719.5,Xing Ye Debenture A,Debenture,80000
6289,15568562,Moss,Male,40,160272.27,49656.24,Zhao Shang Currency Fund C,Currency Fund,20000
6289,15568562,Moss,Male,40,160272.27,49656.24,Gong Shang Medical Insurance A,Medical Insurance,35000
6289,15568562,Moss,Male,40,160272.27,49656.24,Nong Ye Stock Fund B,Stock Fund,64000
6289,15568562,Moss,Male,40,160272.27,49656.24,Chong Qing Debenture B,Debenture,84000
4303,15791867,Hicks,Male,44,108895.93,69228.2,Guang Da Currency Fund B,Currency Fund,16500
4303,15791867,Hicks,Male,44,108895.93,69228.2,Gong Shang Medical Insurance A,Medical Insurance,35000
9273,15583138,Persse,Male,42,141642.92,172149.76,Zhao Shang Currency Fund C,Currency Fund,20000
9273,15583138,Persse,Male,42,141642.92,172149.76,Jian She Accidental Insurance B,Accidental Insurance,39000
9273,15583138,Persse,Male,42,141642.92,172149.76,Guang Da Stock Fund C,Stock Fund,70000
9273,15583138,Persse,Male,42,141642.92,172149.76,Zhong Xin Debenture C,Debenture,89000
1495,15808189,Woodard,Male,52,0,123622,Ping An Currency Fund A,Currency Fund,12000
7785,15756299,Davis,Female,64,69311.16,59237.72,Ping An Currency Fund A,Currency Fund,12000
9940,15808971,Lajoie,Female,57,0,135502.77,Ping An Currency Fund A,Currency Fund,12000
4209,15628558,Pan,Female,44,89188.83,75408.24,Ping An Currency Fund A,Currency Fund,12000
4209,15628558,Pan,Female,44,89188.83,75408.24,Gong Shang Medical Insurance A,Medical Insurance,35000
6707,15732235,Kuykendall,Male,64,98848.19,42730.12,Ping An Currency Fund A,Currency Fund,12000
10,15592389,H?,Male,27,134603.88,71725.73,Ping An Currency Fund A,Currency Fund,12000
10,15592389,H?,Male,27,134603.88,71725.73,Hua Xia Accidental Insurance A,Accidental Insurance,36000
10,15592389,H?,Male,27,134603.88,71725.73,Nong Ye Stock Fund B,Stock Fund,64000
10,15592389,H?,Male,27,134603.88,71725.73,Chong Qing Debenture B,Debenture,84000
6698,15655389,Leckie,Male,41,131762.94,47675.29,Ping An Currency Fund A,Currency Fund,12000
6698,15655389,Leckie,Male,41,131762.94,47675.29,Hua Xia Accidental Insurance A,Accidental Insurance,36000
9622,15639549,Jen,Female,33,70541.06,88592.8,Ping An Currency Fund A,Currency Fund,12000
9622,15639549,Jen,Female,33,70541.06,88592.8,Gong Shang Medical Insurance A,Medical Insurance,35000
6965,15569249,Howarth,Female,55,44582.07,67539.85,Ping An Currency Fund A,Currency Fund,12000
8431,15775949,Trevisani,Female,38,110615.47,193502.93,Zhao Shang Currency Fund C,Currency Fund,20000
8431,15775949,Trevisani,Female,38,110615.47,193502.93,Nong Ye Accidental Insurance C,Accidental Insurance,42000
8431,15775949,Trevisani,Female,38,110615.47,193502.93,Gong Shang Stock Fund A,Stock Fund,59000
8431,15775949,Trevisani,Female,38,110615.47,193502.93,Xing Ye Debenture A,Debenture,80000
1978,15585901,Johnson,Male,35,0,174770.14,Ping An Currency Fund A,Currency Fund,12000
1978,15585901,Johnson,Male,35,0,174770.14,Zhong Xin Medical Insurance B,Medical Insurance,39000
1978,15585901,Johnson,Male,35,0,174770.14,Gong Shang Stock Fund A,Stock Fund,59000
1978,15585901,Johnson,Male,35,0,174770.14,Xing Ye Debenture A,Debenture,80000
4870,15781272,Coles,Male,50,149713.61,124872.42,Guang Da Currency Fund B,Currency Fund,16500
4870,15781272,Coles,Male,50,149713.61,124872.42,Hua Xia Accidental Insurance A,Accidental Insurance,36000
4870,15781272,Coles,Male,50,149713.61,124872.42,Nong Ye Stock Fund B,Stock Fund,64000
4870,15781272,Coles,Male,50,149713.61,124872.42,Chong Qing Debenture B,Debenture,84000
4110,15807768,Cohn,Male,28,103033.83,40321.87,Ping An Currency Fund A,Currency Fund,12000
7971,15577398,Ch'eng,Male,30,86449.39,188809.23,Guang Da Currency Fund B,Currency Fund,16500
7971,15577398,Ch'eng,Male,30,86449.39,188809.23,Ping An Medical Insurance C,Medical Insurance,44000
7971,15577398,Ch'eng,Male,30,86449.39,188809.23,Nong Ye Stock Fund B,Stock Fund,64000
7971,15577398,Ch'eng,Male,30,86449.39,188809.23,Xing Ye Debenture A,Debenture,80000
1662,15806447,Mazzanti,Male,32,106683.52,137916.49,Zhao Shang Currency Fund C,Currency Fund,20000
1662,15806447,Mazzanti,Male,32,106683.52,137916.49,Ping An Medical Insurance C,Medical Insurance,44000
1662,15806447,Mazzanti,Male,32,106683.52,137916.49,Guang Da Stock Fund C,Stock Fund,70000
1662,15806447,Mazzanti,Male,32,106683.52,137916.49,Chong Qing Debenture B,Debenture,84000
3462,15813422,Lu,Male,35,80790.74,116429.51,Guang Da Currency Fund B,Currency Fund,16500
3462,15813422,Lu,Male,35,80790.74,116429.51,Zhong Xin Medical Insurance B,Medical Insurance,39000
3462,15813422,Lu,Male,35,80790.74,116429.51,Gong Shang Stock Fund A,Stock Fund,59000
3462,15813422,Lu,Male,35,80790.74,116429.51,Chong Qing Debenture B,Debenture,84000
6139,15717984,Longo,Male,47,144900.58,61315.37,Zhao Shang Currency Fund C,Currency Fund,20000
6139,15717984,Longo,Male,47,144900.58,61315.37,Gong Shang Medical Insurance A,Medical Insurance,35000
6139,15717984,Longo,Male,47,144900.58,61315.37,Gong Shang Stock Fund A,Stock Fund,59000
6139,15717984,Longo,Male,47,144900.58,61315.37,Xing Ye Debenture A,Debenture,80000
6906,15754012,Shepherdson,Female,35,110752.15,47921.22,Ping An Currency Fund A,Currency Fund,12000
6051,15626414,Russell,Male,44,98862.54,151516.7,Zhao Shang Currency Fund C,Currency Fund,20000
6051,15626414,Russell,Male,44,98862.54,151516.7,Ping An Medical Insurance C,Medical Insurance,44000
6051,15626414,Russell,Male,44,98862.54,151516.7,Nong Ye Stock Fund B,Stock Fund,64000
6051,15626414,Russell,Male,44,98862.54,151516.7,Chong Qing Debenture B,Debenture,84000
4756,15740072,Padovesi,Female,37,120328.88,138470.21,Ping An Currency Fund A,Currency Fund,12000
4756,15740072,Padovesi,Female,37,120328.88,138470.21,Jian She Accidental Insurance B,Accidental Insurance,39000
4756,15740072,Padovesi,Female,37,120328.88,138470.21,Guang Da Stock Fund C,Stock Fund,70000
4756,15740072,Padovesi,Female,37,120328.88,138470.21,Zhong Xin Debenture C,Debenture,89000
9286,15713632,Ham,Female,48,95679.29,94978.1,Ping An Currency Fund A,Currency Fund,12000
9286,15713632,Ham,Female,48,95679.29,94978.1,Jian She Accidental Insurance B,Accidental Insurance,39000
9286,15713632,Ham,Female,48,95679.29,94978.1,Gong Shang Stock Fund A,Stock Fund,59000
9286,15713632,Ham,Female,48,95679.29,94978.1,Xing Ye Debenture A,Debenture,80000
5530,15812647,Yin,Male,34,133936.04,91359.79,Guang Da Currency Fund B,Currency Fund,16500
5530,15812647,Yin,Male,34,133936.04,91359.79,Ping An Medical Insurance C,Medical Insurance,44000
5530,15812647,Yin,Male,34,133936.04,91359.79,Guang Da Stock Fund C,Stock Fund,70000
5530,15812647,Yin,Male,34,133936.04,91359.79,Chong Qing Debenture B,Debenture,84000
1771,15689980,Willis,Female,36,118520.26,131173.9,Zhao Shang Currency Fund C,Currency Fund,20000
1771,15689980,Willis,Female,36,118520.26,131173.9,Jian She Accidental Insurance B,Accidental Insurance,39000
1771,15689980,Willis,Female,36,118520.26,131173.9,Guang Da Stock Fund C,Stock Fund,70000
1771,15689980,Willis,Female,36,118520.26,131173.9,Chong Qing Debenture B,Debenture,84000
8082,15757895,Martin,Male,30,106629.49,44114.88,Ping An Currency Fund A,Currency Fund,12000
1407,15629617,Cook,Male,23,126873.52,67040.12,Zhao Shang Currency Fund C,Currency Fund,20000
1407,15629617,Cook,Male,23,126873.52,67040.12,Hua Xia Accidental Insurance A,Accidental Insurance,36000
1407,15629617,Cook,Male,23,126873.52,67040.12,Gong Shang Stock Fund A,Stock Fund,59000
1407,15629617,Cook,Male,23,126873.52,67040.12,Xing Ye Debenture A,Debenture,80000
8372,15661034,Ngozichukwuka,Female,29,106059.4,187976.88,Guang Da Currency Fund B,Currency Fund,16500
8372,15661034,Ngozichukwuka,Female,29,106059.4,187976.88,Gong Shang Medical Insurance A,Medical Insurance,35000
8372,15661034,Ngozichukwuka,Female,29,106059.4,187976.88,Gong Shang Stock Fund A,Stock Fund,59000
8372,15661034,Ngozichukwuka,Female,29,106059.4,187976.88,Xing Ye Debenture A,Debenture,80000
9999,15682355,Sabbatini,Male,42,75075.31,92888.52,Guang Da Currency Fund B,Currency Fund,16500
9999,15682355,Sabbatini,Male,42,75075.31,92888.52,Gong Shang Medical Insurance A,Medical Insurance,35000
8611,15731553,Lucas,Male,23,0,183284.53,Guang Da Currency Fund B,Currency Fund,16500
8611,15731553,Lucas,Male,23,0,183284.53,Gong Shang Medical Insurance A,Medical Insurance,35000
8611,15731553,Lucas,Male,23,0,183284.53,Nong Ye Stock Fund B,Stock Fund,64000
8611,15731553,Lucas,Male,23,0,183284.53,Xing Ye Debenture A,Debenture,80000
7258,15648681,Voronoff,Female,47,139914.6,129964.56,Zhao Shang Currency Fund C,Currency Fund,20000
7258,15648681,Voronoff,Female,47,139914.6,129964.56,Hua Xia Accidental Insurance A,Accidental Insurance,36000
7258,15648681,Voronoff,Female,47,139914.6,129964.56,Gong Shang Stock Fund A,Stock Fund,59000
7258,15648681,Voronoff,Female,47,139914.6,129964.56,Zhong Xin Debenture C,Debenture,89000
7722,15677955,Tsui,Male,33,122088.67,42581.09,Ping An Currency Fund A,Currency Fund,12000
1253,15658306,Lo,Male,68,97705.99,61569.07,Ping An Currency Fund A,Currency Fund,12000
8890,15777046,Parry,Female,39,128362.59,86044.98,Guang Da Currency Fund B,Currency Fund,16500
8890,15777046,Parry,Female,39,128362.59,86044.98,Hua Xia Accidental Insurance A,Accidental Insurance,36000
8890,15777046,Parry,Female,39,128362.59,86044.98,Gong Shang Stock Fund A,Stock Fund,59000
8890,15777046,Parry,Female,39,128362.59,86044.98,Zhong Xin Debenture C,Debenture,89000
6022,15579891,Milani,Male,52,100755.66,186775.25,Guang Da Currency Fund B,Currency Fund,16500
6022,15579891,Milani,Male,52,100755.66,186775.25,Jian She Accidental Insurance B,Accidental Insurance,39000
6022,15579891,Milani,Male,52,100755.66,186775.25,Guang Da Stock Fund C,Stock Fund,70000
6022,15579891,Milani,Male,52,100755.66,186775.25,Chong Qing Debenture B,Debenture,84000
9377,15657306,Kershaw,Female,47,0,110900.43,Ping An Currency Fund A,Currency Fund,12000
5758,15601417,T'ang,Male,32,148884.47,90967.37,Ping An Currency Fund A,Currency Fund,12000
5758,15601417,T'ang,Male,32,148884.47,90967.37,Hua Xia Accidental Insurance A,Accidental Insurance,36000
5758,15601417,T'ang,Male,32,148884.47,90967.37,Gong Shang Stock Fund A,Stock Fund,59000
5758,15601417,T'ang,Male,32,148884.47,90967.37,Xing Ye Debenture A,Debenture,80000
8032,15595874,Gorbunova,Female,36,0,176692.87,Guang Da Currency Fund B,Currency Fund,16500
8032,15595874,Gorbunova,Female,36,0,176692.87,Nong Ye Accidental Insurance C,Accidental Insurance,42000
8032,15595874,Gorbunova,Female,36,0,176692.87,Gong Shang Stock Fund A,Stock Fund,59000
8032,15595874,Gorbunova,Female,36,0,176692.87,Xing Ye Debenture A,Debenture,80000
5372,15580701,Ma,Male,33,153819.58,79176.09,Zhao Shang Currency Fund C,Currency Fund,20000
5372,15580701,Ma,Male,33,153819.58,79176.09,Gong Shang Medical Insurance A,Medical Insurance,35000
5372,15580701,Ma,Male,33,153819.58,79176.09,Guang Da Stock Fund C,Stock Fund,70000
5372,15580701,Ma,Male,33,153819.58,79176.09,Zhong Xin Debenture C,Debenture,89000
7603,15791769,Gardener,Female,29,116536.43,51987.99,Guang Da Currency Fund B,Currency Fund,16500
7603,15791769,Gardener,Female,29,116536.43,51987.99,Gong Shang Medical Insurance A,Medical Insurance,35000
40,15585768,Cameron,Male,41,70349.48,178074.04,Guang Da Currency Fund B,Currency Fund,16500
40,15585768,Cameron,Male,41,70349.48,178074.04,Zhong Xin Medical Insurance B,Medical Insurance,39000
40,15585768,Cameron,Male,41,70349.48,178074.04,Nong Ye Stock Fund B,Stock Fund,64000
40,15585768,Cameron,Male,41,70349.48,178074.04,Zhong Xin Debenture C,Debenture,89000
5961,15728917,Gill,Male,48,120682.53,30635.52,Ping An Currency Fund A,Currency Fund,12000
5773,15663168,MacDonald,Male,35,110934.54,169287.99,Ping An Currency Fund A,Currency Fund,12000
5773,15663168,MacDonald,Male,35,110934.54,169287.99,Zhong Xin Medical Insurance B,Medical Insurance,39000
5773,15663168,MacDonald,Male,35,110934.54,169287.99,Gong Shang Stock Fund A,Stock Fund,59000
5773,15663168,MacDonald,Male,35,110934.54,169287.99,Chong Qing Debenture B,Debenture,84000
694,15740900,Perrodin,Male,34,0,177896.92,Ping An Currency Fund A,Currency Fund,12000
694,15740900,Perrodin,Male,34,0,177896.92,Zhong Xin Medical Insurance B,Medical Insurance,39000
694,15740900,Perrodin,Male,34,0,177896.92,Gong Shang Stock Fund A,Stock Fund,59000
694,15740900,Perrodin,Male,34,0,177896.92,Chong Qing Debenture B,Debenture,84000
3685,15714006,Gardener,Female,35,133111.73,79957.95,Guang Da Currency Fund B,Currency Fund,16500
3685,15714006,Gardener,Female,35,133111.73,79957.95,Nong Ye Accidental Insurance C,Accidental Insurance,42000
3685,15714006,Gardener,Female,35,133111.73,79957.95,Nong Ye Stock Fund B,Stock Fund,64000
3685,15714006,Gardener,Female,35,133111.73,79957.95,Zhong Xin Debenture C,Debenture,89000
1015,15585961,Talbot,Female,43,0,199505.53,Zhao Shang Currency Fund C,Currency Fund,20000
1015,15585961,Talbot,Female,43,0,199505.53,Gong Shang Medical Insurance A,Medical Insurance,35000
1015,15585961,Talbot,Female,43,0,199505.53,Gong Shang Stock Fund A,Stock Fund,59000
1015,15585961,Talbot,Female,43,0,199505.53,Xing Ye Debenture A,Debenture,80000
1863,15726494,Romani,Male,44,175303.06,65500.53,Zhao Shang Currency Fund C,Currency Fund,20000
1863,15726494,Romani,Male,44,175303.06,65500.53,Hua Xia Accidental Insurance A,Accidental Insurance,36000
1863,15726494,Romani,Male,44,175303.06,65500.53,Nong Ye Stock Fund B,Stock Fund,64000
1863,15726494,Romani,Male,44,175303.06,65500.53,Xing Ye Debenture A,Debenture,80000
5985,15640667,Yu,Female,41,0,126551.48,Ping An Currency Fund A,Currency Fund,12000
1191,15636935,Rischbieth,Female,29,0,132975.39,Ping An Currency Fund A,Currency Fund,12000
417,15720559,Heath,Female,61,110368.03,11384.45,Ping An Currency Fund A,Currency Fund,12000
3836,15670859,Smith,Female,39,93148.74,190746.38,Guang Da Currency Fund B,Currency Fund,16500
3836,15670859,Smith,Female,39,93148.74,190746.38,Gong Shang Medical Insurance A,Medical Insurance,35000
3836,15670859,Smith,Female,39,93148.74,190746.38,Gong Shang Stock Fund A,Stock Fund,59000
3836,15670859,Smith,Female,39,93148.74,190746.38,Zhong Xin Debenture C,Debenture,89000
7896,15660571,Halpern,Male,43,113034.31,100423.88,Zhao Shang Currency Fund C,Currency Fund,20000
7896,15660571,Halpern,Male,43,113034.31,100423.88,Ping An Medical Insurance C,Medical Insurance,44000
7896,15660571,Halpern,Male,43,113034.31,100423.88,Gong Shang Stock Fund A,Stock Fund,59000
7896,15660571,Halpern,Male,43,113034.31,100423.88,Chong Qing Debenture B,Debenture,84000
1711,15567993,Palmer,Male,28,134766.85,79355.87,Zhao Shang Currency Fund C,Currency Fund,20000
1711,15567993,Palmer,Male,28,134766.85,79355.87,Gong Shang Medical Insurance A,Medical Insurance,35000
1711,15567993,Palmer,Male,28,134766.85,79355.87,Nong Ye Stock Fund B,Stock Fund,64000
1711,15567993,Palmer,Male,28,134766.85,79355.87,Xing Ye Debenture A,Debenture,80000
8506,15791535,Caraway,Male,28,137222.77,39608.58,Ping An Currency Fund A,Currency Fund,12000
8506,15791535,Caraway,Male,28,137222.77,39608.58,Gong Shang Medical Insurance A,Medical Insurance,35000
1284,15609510,Gregory,Male,45,149364.58,173454.07,Zhao Shang Currency Fund C,Currency Fund,20000
1284,15609510,Gregory,Male,45,149364.58,173454.07,Jian She Accidental Insurance B,Accidental Insurance,39000
1284,15609510,Gregory,Male,45,149364.58,173454.07,Gong Shang Stock Fund A,Stock Fund,59000
1284,15609510,Gregory,Male,45,149364.58,173454.07,Zhong Xin Debenture C,Debenture,89000
5931,15645744,Chukwudi,Female,30,0,157397.57,Guang Da Currency Fund B,Currency Fund,16500
5931,15645744,Chukwudi,Female,30,0,157397.57,Hua Xia Accidental Insurance A,Accidental Insurance,36000
8057,15736078,Ting,Female,33,130367.87,15142.1,Ping An Currency Fund A,Currency Fund,12000
1000,15787772,Hansen,Female,38,104091.29,91561.91,Guang Da Currency Fund B,Currency Fund,16500
1000,15787772,Hansen,Female,38,104091.29,91561.91,Nong Ye Accidental Insurance C,Accidental Insurance,42000
1000,15787772,Hansen,Female,38,104091.29,91561.91,Nong Ye Stock Fund B,Stock Fund,64000
1000,15787772,Hansen,Female,38,104091.29,91561.91,Chong Qing Debenture B,Debenture,84000
9969,15733491,McGregor,Female,40,153537.57,23101.13,Guang Da Currency Fund B,Currency Fund,16500
9969,15733491,McGregor,Female,40,153537.57,23101.13,Gong Shang Medical Insurance A,Medical Insurance,35000
4587,15664895,Onuchukwu,Female,25,0,101274.17,Ping An Currency Fund A,Currency Fund,12000
3924,15595047,Murray,Male,41,0,134878.34,Ping An Currency Fund A,Currency Fund,12000
8362,15705676,Wardle,Female,35,107944.33,48478.47,Guang Da Currency Fund B,Currency Fund,16500
7898,15639252,Shao,Male,30,129548.5,19282.85,Ping An Currency Fund A,Currency Fund,12000
7463,15598266,Martin,Male,40,0,149602.54,Guang Da Currency Fund B,Currency Fund,16500
7463,15598266,Martin,Male,40,0,149602.54,Gong Shang Medical Insurance A,Medical Insurance,35000
9160,15747762,Chigozie,Male,32,118520.41,3815.48,Ping An Currency Fund A,Currency Fund,12000
4003,15811486,Tang,Female,29,130036.21,69849.55,Ping An Currency Fund A,Currency Fund,12000
4003,15811486,Tang,Female,29,130036.21,69849.55,Jian She Accidental Insurance B,Accidental Insurance,39000
4003,15811486,Tang,Female,29,130036.21,69849.55,Nong Ye Stock Fund B,Stock Fund,64000
4003,15811486,Tang,Female,29,130036.21,69849.55,Xing Ye Debenture A,Debenture,80000
3662,15748639,Hayslett,Male,35,110053.62,92887.06,Zhao Shang Currency Fund C,Currency Fund,20000
3662,15748639,Hayslett,Male,35,110053.62,92887.06,Ping An Medical Insurance C,Medical Insurance,44000
3662,15748639,Hayslett,Male,35,110053.62,92887.06,Gong Shang Stock Fund A,Stock Fund,59000
3662,15748639,Hayslett,Male,35,110053.62,92887.06,Chong Qing Debenture B,Debenture,84000
5219,15781505,Giordano,Male,20,104719.94,38691.34,Ping An Currency Fund A,Currency Fund,12000
7746,15701166,Chinedum,Male,40,131754.11,38761.61,Ping An Currency Fund A,Currency Fund,12000
7746,15701166,Chinedum,Male,40,131754.11,38761.61,Gong Shang Medical Insurance A,Medical Insurance,35000
4005,15738546,Gboliwe,Female,41,0,147606.71,Guang Da Currency Fund B,Currency Fund,16500
