RowNumber,CustomerId,Surname,Gender,Age,Balance,EstimatedSalary
6009,15700937,Romano,Female,24,0,67445.85
6010,15766659,Okwudilichukwu,Male,33,0,161002.29
6011,15814033,Milano,Male,38,0,20778.39
6012,15783007,Parker,Female,45,123086.39,41042.4
6013,15654183,Aitken,Female,26,0,67484.16
6014,15609899,Obiora,Male,37,0,121763.68
6015,15747323,Vasilyeva,Male,48,109472.47,157358.43
6016,15582591,Chiabuotu,Male,59,155766.05,110275.17
6017,15738835,Slater,Male,38,101985.81,43801.27
6018,15782404,Hughes,Female,34,96019.5,9085
6019,15697480,Menkens,Male,30,0,143086.09
6020,15697045,Pisani,Female,35,0,100556.98
6021,15781234,Y?an,Female,35,147900.43,140000.29
6022,15579891,Milani,Male,52,100755.66,186775.25
6023,15805690,Chin,Female,35,0,133570.43
6024,15612139,Fu,Female,33,83036.05,154990.58
6025,15568834,Howells,Male,27,125427.37,27654.44
6026,15709917,Ni,Female,46,98202.76,137763.93
6027,15718843,Maslova,Male,41,72509.91,25723.73
6028,15799494,Forster,Male,44,140393.65,186285.52
6029,15673439,Sun,Female,50,142644.64,142208.5
6030,15669011,Bocharova,Female,44,23503.31,169862.01
6031,15581388,Y?an,Male,33,145729.71,41365.85
6032,15743153,Singh,Female,40,122295.17,30812.84
6033,15579787,Nkemakonam,Male,39,0,155023.93
6034,15759966,Chiemenam,Female,36,119799.27,159416.58
6035,15601045,Angelo,Male,37,163708.58,76259.23
6036,15764021,Frolov,Male,34,61687.33,105965.25
6037,15687218,West,Female,27,79144.34,50743.83
6038,15626452,Beatham,Male,32,0,147720.27
6039,15700964,Pollard,Female,27,104848.68,167387.36
6040,15768887,Hsing,Male,26,0,95159.13
6041,15735358,Dowse,Male,46,0,4654.28
6042,15749472,Lucciano,Male,45,0,130376.68
6043,15685872,Godfrey,Female,29,146652.01,173486.39
6044,15760851,Gratton,Male,31,0,93881.75
6045,15734588,Manning,Male,46,0,36376.97
6046,15784594,Mazzi,Female,37,130622.34,128499.94
6047,15606435,Wall,Male,69,187013.13,105898.69
6048,15790247,Sims,Male,40,0,11959.03
6049,15676433,Allan,Female,36,0,98810.78
6050,15625905,Griffen,Male,41,0,65906.07
6051,15626414,Russell,Male,44,98862.54,151516.7
6052,15623220,Brown,Female,45,0,37214.39
6053,15752857,Palerma,Male,52,98443.14,92033.98
6054,15677908,Gilbert,Male,42,0,195692.3
6055,15773013,Uvarov,Female,47,0,6342.84
6056,15623972,Wisdom,Female,23,123575.51,95148.28
6057,15738627,Hussain,Male,25,0,21215.67
6058,15643392,Woods,Male,31,105239.1,19700.24
6059,15684868,Cameron,Male,56,110993.79,134396.64
6060,15627854,Mai,Male,44,0,135077.01
6061,15669253,Gibson,Male,39,157691.98,133600.89
6062,15758023,Grigoryeva,Male,47,105245.21,99922.08
6063,15574558,Gunter,Male,32,0,41399.33
6064,15635256,Arcuri,Male,31,117687.35,159344.43
6065,15680399,Tung,Male,23,0,18364.19
6066,15674720,Smith,Female,37,123067.63,98162.44
6067,15580249,Lori,Male,45,0,84663.21
6068,15675431,Chidimma,Female,34,0,36536.93
6069,15698285,Ting,Female,41,101457.14,79101.67
6070,15810775,Tsao,Male,52,100549.43,16644.16
6071,15678173,Collee,Male,35,174588.8,158420.14
6072,15665222,Lettiere,Male,52,121161.57,48988.28
6073,15803908,Fu,Male,45,0,96862.56
6074,15586039,Bergamaschi,Female,36,90063.74,96366.7
6075,15802570,Dyer,Female,45,0,146123.19
6076,15781451,Buccho,Male,42,134936.97,135178.91
6077,15721019,Jones,Female,24,110495.27,158615.41
6078,15738588,Nebechi,Female,37,133200.09,71433.88
6079,15730657,Ibekwe,Female,41,82596.8,55672.09
6080,15739292,Gorshkov,Male,31,103837.75,150218.11
6081,15725945,Nweke,Female,42,0,162734.31
6082,15813159,Hairston,Male,52,93590.47,21228.71
6083,15636820,Loggia,Male,40,104149.66,62027.9
6084,15603880,Morgan,Male,38,114141.64,60988.21
6085,15619494,Abdulov,Female,31,117153,108675.01
6086,15596992,Norris,Male,45,156353.46,72643.95
6087,15735025,Clark,Male,37,175534.78,9241.52
6088,15730759,Chukwudi,Female,27,135637,153080.4
6089,15752912,Perkin,Female,30,0,72196.57
6090,15711316,Ch'ang,Male,27,0,199527.34
6091,15738785,Kang,Male,26,0,156598.23
6092,15777896,Chukwudi,Female,33,83415.04,74917.64
6093,15628963,Frolova,Male,43,141859.12,111249.62
6094,15742126,Chiu,Male,38,132767.66,59115.77
6095,15575623,Simpson,Female,31,110635.32,148218.86
6096,15741652,McLean,Male,37,177657.35,77142.32
6097,15738884,Hu,Male,41,157777.58,67484.6
6098,15615050,Savage,Male,47,107915.94,63452.18
6099,15803005,Wallace,Female,57,86568.75,103660.31
6100,15743498,Winter,Male,52,137755.76,163191.99
6101,15720463,Ho,Male,30,137262.71,62905.29
6102,15588695,Su,Male,32,0,44323.22
6103,15665802,Li Fonti,Female,36,0,97938.59
6104,15571144,Ives,Male,28,0,126565.21
6105,15750731,Trevisani,Male,50,116309.01,185360.4
6106,15605134,Bond,Female,34,131244.65,183229.02
6107,15626044,Lettiere,Male,28,125155.83,106024.02
6108,15737910,Houghton,Male,35,140691.08,167810.26
6109,15761076,Lei,Male,41,58820.32,138536.09
6110,15710105,Stirling,Female,26,105099.45,184520
6111,15577402,Grant,Male,31,0,20492.16
6112,15803337,Baresi,Male,23,168372.52,134676.72
6113,15654372,Pearce,Male,34,94682.56,138478.2
6114,15585867,Rutledge,Male,36,0,125557.95
6115,15662488,Udegbunam,Female,44,0,82969.61
6116,15604813,Zaytseva,Male,40,0,158071.69
6117,15611644,Onyemauchechukwu,Male,73,146329.73,43615.67
6118,15674928,Mullah,Male,37,0,119969.99
6119,15656100,Candler,Female,49,167962.7,140201.21
6120,15764293,Konovalova,Male,33,0,80792.83
6121,15636423,Lei,Male,40,0,141359.11
6122,15607629,Hollis,Male,48,0,23344.94
6123,15577313,Lionel,Male,44,116967.68,5075.17
6124,15714493,Francis,Female,33,0,95500.98
6125,15643359,Carter,Male,32,0,79082.62
6126,15687913,Mai,Female,34,93244.42,199805.63
6127,15790935,Johnson,Female,29,0,52709.55
6128,15708693,Sherman,Female,33,0,56583.88
6129,15672016,Sabbatini,Male,35,0,3385.04
6130,15727605,Shih,Male,43,80442.06,12537.42
6131,15651144,Yao,Female,35,150561.03,64722.61
6132,15749401,Ko,Male,60,0,75246.21
6133,15691874,Kazakova,Female,34,125474.44,198929.84
6134,15620735,Chiganu,Female,33,127076.68,69011.66
6135,15769781,Nucci,Female,25,0,52404.47
6136,15624611,Marsden,Male,37,128650.11,163641.53
6137,15773071,Serena,Female,33,145580.61,154598.56
6138,15720371,McLean,Female,51,0,173989.47
6139,15717984,Longo,Male,47,144900.58,61315.37
6140,15806407,Wilson,Female,37,0,143393.24
6141,15785042,Hsiung,Female,31,97588.6,124210.53
6142,15809302,Wright,Male,24,0,151460.84
6143,15677550,Folliero,Female,38,0,20734.81
6144,15654096,Johnston,Female,24,122200.31,43705.56
6145,15617320,Palermo,Female,46,151709.33,180736.24
6146,15653065,Nwabugwu,Female,22,0,104170.48
6147,15649112,Endrizzi,Female,33,122134.4,27867.59
6148,15690526,Tuan,Male,31,137260.45,55387.28
6149,15806945,Udobata,Female,30,88594.14,196332.45
6150,15670066,Ibezimako,Male,34,0,116046.22
6151,15625761,Maclean,Male,41,127205.32,93874.87
6152,15761525,Shaw,Female,31,96997.09,76614.04
6153,15735080,Cummins,Female,64,0,6076.62
6154,15619537,Lavrentiev,Male,31,142200.19,122221.71
6155,15598162,Saunders,Female,39,160761.41,24156.03
6156,15694300,Fiorentino,Male,26,0,135394.62
6157,15637235,Knight,Male,33,0,91340.02
6158,15612444,Manfrin,Male,29,0,146090.38
6159,15626457,Zetticci,Male,31,116234.61,172096.08
6160,15627995,Angelo,Female,26,155143.52,135034.57
6161,15706128,Zhdanov,Female,21,0,84008.66
6162,15666430,Peck,Male,38,0,91763.67
6163,15627385,Uwaezuoke,Male,34,84009.47,137001.1
6164,15581323,White,Female,28,139246.22,106799.49
6165,15608109,Greco,Male,58,170113,10494.64
6166,15801942,Chu,Female,41,0,79866.73
6167,15567431,Kodilinyechukwu,Male,64,145578.28,186172.85
6168,15810167,Scott,Male,75,126273.95,91673.6
6169,15644501,Enyinnaya,Female,26,162482.76,18458.2
6170,15785290,Hao,Male,29,0,8342.35
6171,15611157,McElhone,Female,32,87814.89,138578.37
6172,15673837,Ko,Male,61,113858.95,38129.22
6173,15656822,Day,Male,43,87612.64,107155.4
6174,15580560,Harris,Female,73,0,29792.11
6175,15760641,Gerald,Male,26,106648.98,7063.6
6176,15587584,Nebeuwa,Male,31,0,21645.06
6177,15604146,Kaodilinakachukwu,Female,38,103653.51,137079.86
6178,15813974,Maruff,Male,37,116880.53,172718.35
6179,15746986,Howe,Female,40,97990.49,106691.02
6180,15759741,Knepper,Female,34,150635.3,72274.84
6181,15734892,Fennell,Male,37,0,32246.63
6182,15797194,T'ao,Male,39,129674.89,80552.36
6183,15723786,Morris,Female,37,0,16733.59
6184,15642726,Holmes,Male,53,83568.26,1235.49
6185,15664339,Yu,Male,48,178144.91,50168.41
6186,15754526,Walker,Male,36,147137.74,33687.9
6187,15703037,Edwards,Male,37,0,178705.45
6188,15751412,Harvey,Male,36,114370.41,66810.48
6189,15609558,McDonald,Female,47,108289.28,45859.55
6190,15572408,Chambers,Male,39,149887.49,63846.36
6191,15613923,Reed,Female,43,170172.9,100236.02
6192,15747000,Shih,Male,27,0,19645.65
6193,15731781,Onyemachukwu,Male,43,0,178393.68
6194,15727198,Teng,Female,28,64808.32,78591.15
6195,15794273,Hand,Female,56,62732.65,124954.56
6196,15804950,Onyemauchechukwu,Female,41,0,3756.65
6197,15576304,Bailey,Male,29,95167.55,152723.23
6198,15645200,Chiang,Female,54,152508.99,187597.98
6199,15779627,Maclean,Male,31,134644.19,70381.49
6200,15750755,Yobachi,Female,33,0,156792.89
6201,15569654,Munro,Female,31,51293.47,35534.68
6202,15753079,Chidi,Male,41,0,151256.22
6203,15684995,Chamberlain,Male,49,116622.73,51011.29
6204,15790763,Trujillo,Female,49,0,111190.53
6205,15766458,Tang,Male,33,198113.86,69664.35
6206,15616221,Wilson,Female,29,85646.81,63233.02
6207,15776124,Mann,Male,51,0,40855.79
6208,15665811,Parry,Male,33,141234.98,95673.05
6209,15729804,Manfrin,Male,34,0,80234.14
6210,15714062,Millar,Female,40,77641.99,189051.59
6211,15592197,Simmons,Male,30,0,145490.85
6212,15793116,Beneventi,Female,40,117304.29,196278.32
6213,15638231,Chung,Female,62,0,162889.1
6214,15697678,Maxwell,Male,36,92340.69,174667.58
6215,15800412,Dale,Male,35,146780.52,3476.38
6216,15597610,Stevens,Male,41,144974.55,19344.92
6217,15726634,Wei,Male,47,0,95270.83
6218,15670866,Chiu,Male,31,0,107759.31
6219,15667462,Duncan,Male,43,0,118368.2
6220,15662574,Brady,Male,37,115137.26,52484.01
6221,15716926,Macleod,Male,33,101952.97,178153.65
6222,15603554,Berkeley,Female,45,164649.52,49915.52
6223,15716800,Kaur,Male,31,0,33747.03
6224,15679429,Bell,Male,32,91956.49,59961.81
6225,15616122,Nwokike,Male,39,0,18613.52
6226,15742172,Williamson,Male,32,123938.6,198894.42
6227,15792305,Mountgarrett,Male,46,123571.77,57014.17
6228,15636016,Wreford,Female,34,120777.88,131729.52
6229,15733138,Paterson,Male,42,90248.79,79169.73
6230,15669741,Hou,Male,36,0,106472.34
6231,15616954,Smith,Male,71,0,17013.54
6232,15729238,Peng,Male,48,106396.48,150661.42
6233,15718242,Wollstonecraft,Female,47,104887.43,86622.56
6234,15682914,Bolton,Male,34,72079.71,115767.93
6235,15654274,Corrie,Male,37,0,141998.89
6236,15691457,Boyle,Male,36,0,182787.17
6237,15719649,Lambie,Male,38,99844.68,187915.7
6238,15778897,Cartwright,Female,28,0,133267.78
6239,15589437,Lu,Male,26,156815.71,137476.09
6240,15682369,Pisano,Male,47,146034.74,77146.14
6241,15626507,Chukwubuikem,Male,27,152283.39,183271.15
6242,15571995,Harper,Female,33,118897.1,26362.4
6243,15673333,Wilson,Male,52,96781.39,153373.71
6244,15748752,Ch'in,Male,33,102772.67,70705.58
6245,15725302,Streeton,Female,20,0,119759.24
6246,15722083,Ch'ang,Male,39,0,42392.24
6247,15771442,Pennington,Male,40,150578,34670.62
6248,15803633,T'ien,Female,46,0,82106.19
6249,15672185,Liu,Male,47,0,171774.5
6250,15806486,Cunningham,Female,48,0,149772.61
6251,15570895,Ch'in,Male,42,163548.07,38866.85
6252,15614520,Smith,Female,37,148580.12,35179.18
6253,15687492,Anderson,Male,32,96709.07,41788.37
6254,15675337,Forbes,Female,34,106011.59,17376.57
6255,15721047,Ansell,Male,37,135650.88,199428.19
6256,15589017,Chiu,Male,55,111362.76,16922.28
6257,15611186,Yevdokimova,Male,37,39344.83,178291.89
6258,15617301,Chamberlin,Male,36,130809.77,152290.28
6259,15726046,Johnston,Female,27,133009.51,126809.15
6260,15585748,McDonald,Female,28,135337.49,40385.61
6261,15672826,Chen,Female,32,112536.57,34350.54
6262,15595162,Cattaneo,Female,35,122570.69,199005.88
6263,15650026,Barclay-Harvey,Male,44,63562.02,52629.73
6264,15745826,Dawson,Male,37,0,180012.39
6265,15708610,Costa,Male,44,100368.63,35342.33
6266,15624471,Chikwado,Male,37,0,109291.22
6267,15590097,Ch'eng,Female,33,136082,62746.54
6268,15689328,Harrison,Male,48,114169.16,173273.2
6269,15582154,Crawford,Female,45,47884.92,54340.24
6270,15734626,Gibson,Female,36,0,19302.78
6271,15702806,Martin,Male,24,0,10883.52
6272,15620756,Stokes,Male,49,202904.64,17298.72
6273,15611331,Niu,Female,46,0,115779.48
6274,15576935,Ampt,Male,43,161807.18,93228.86
6275,15661275,Wynn,Male,52,110791.97,148704.77
6276,15814940,Lawrence,Female,33,0,150475.14
6277,15768471,Wagner,Female,54,108755,40914.32
6278,15697391,Argyle,Female,34,0,38587.7
6279,15793346,Ofodile,Female,72,0,171260.66
6280,15608338,Chiemenam,Female,55,117294.12,94187.47
6281,15578546,Akobundu,Male,26,102251.14,145900.89
6282,15656921,Locke,Male,31,0,152298.28
6283,15761340,Bullen,Male,22,0,99828.45
6284,15591135,Forster,Male,37,132057.92,34743.98
6285,15623219,Smith,Male,33,0,121189.3
6286,15655229,Craig,Female,35,114285.2,129660.59
6287,15805884,Archer,Female,41,0,145477.36
6288,15668289,McWilliams,Male,32,76087.98,151822.66
6289,15568562,Moss,Male,40,160272.27,49656.24
6290,15773276,Townsend,Male,63,114552.6,73856.28
6291,15622801,Brown,Female,27,102000.17,116757
6292,15779886,Munson,Male,24,0,16319.56
6293,15713673,T'ien,Female,33,137853,90273.85
6294,15783083,Shubin,Male,27,0,161344.13
6295,15742824,Isayeva,Male,42,162318.61,121061.89
6296,15621550,Hung,Female,50,140292.58,69531.22
6297,15799480,Webb,Male,34,0,3756.23
6298,15625247,Scott,Female,34,0,114448.13
6299,15755241,Rahman,Female,52,0,144045.08
6300,15575679,Lori,Male,24,126431.54,58781.11
6301,15668235,Cooke,Female,41,123475.04,179227.52
6302,15683183,Volkova,Female,45,97652.96,127332.33
6303,15684592,Lamb,Male,42,0,86642.38
6304,15591169,Hawes,Female,49,137455.99,184178.29
6305,15653455,Smith,Female,38,0,9551.49
6306,15732563,Swanton,Female,33,99046.31,56053.06
6307,15656471,Mitchell,Male,33,0,1118.31
6308,15598510,Colombo,Male,27,105907.42,195732.04
6309,15766427,Shaw,Male,52,97720.35,175070.94
6310,15785342,Shipp,Male,25,0,112331.19
6311,15641595,Jonathan,Male,43,97392.18,43956.83
6312,15798429,Hernandez,Male,29,0,115994.52
6313,15648136,Green,Female,28,152812.58,166682.57
6314,15812482,Young,Male,27,139301.68,99843.98
6315,15790810,Han,Female,41,76319.64,141175.18
6316,15687421,Highland,Male,67,125919.35,175910.95
6317,15765643,Hamilton,Male,37,124348.38,176984.34
6318,15654878,Yobanna,Male,29,117199.8,43480.63
6319,15686835,Crawford,Female,57,148384.64,155047.11
6320,15768340,Beavers,Female,19,113905.48,176137.2
6321,15673599,Williamson,Male,32,133476.09,154843.4
6322,15689096,Beneventi,Male,47,117879.32,8214.46
6323,15684294,Chidumaga,Male,50,0,147075.69
6324,15615828,Mitchell,Male,34,122359.5,116495.55
6325,15746012,Chibugo,Female,28,0,31165.06
6326,15615797,Hyde,Male,59,108585.35,192127.22
6327,15788494,Alekseeva,Male,31,145875.74,137491.23
6328,15793856,Abdulov,Female,36,121542.57,186841.71
6329,15629545,Buckley,Female,41,109508.68,86776.38
6330,15661198,Howard,Male,34,146407.11,72073.72
6331,15715117,Peel,Female,39,0,10662.58
6332,15701074,Herz,Male,35,112330.83,91001.02
6333,15793046,Holden,Female,35,90413.12,20555.21
6334,15623744,McLean,Male,34,105302.66,123164.97
6335,15611329,Findlay,Female,35,0,143463.28
6336,15740428,Wyatt,Female,35,0,92131.54
6337,15781534,Rapuluolisa,Female,35,121520.36,77178.42
6338,15618243,Buckland,Female,43,103960.38,193650.16
6339,15784161,Hargreaves,Male,39,102945.01,52861.89
6340,15700325,Onyeoruru,Female,24,92760.55,35896.75
6341,15659064,Salas,Male,37,0,149418.41
6342,15658364,Laney,Female,40,134590.21,46253.65
6343,15704340,Fu,Female,37,104255.03,86609.37
6344,15793455,Tien,Female,55,0,91943.94
6345,15579777,Sazonova,Male,41,0,128892.36
6346,15632345,Tuan,Female,35,0,44830.71
6347,15814468,Wei,Male,50,121399.98,84508.44
6348,15754820,Bergamaschi,Male,35,147127.81,84760.7
6349,15707505,Taylor,Male,31,125927.51,147661.47
6350,15699507,Messersmith,Female,25,0,82393.08
6351,15799600,Coles,Male,48,111599.32,135995.58
6352,15794472,Brookes,Female,27,0,159800.16
6353,15646632,Reid,Male,38,0,14379.01
6354,15676353,Etheridge,Male,35,114212.6,74322.85
6355,15566312,Jolly,Female,42,0,189016.24
6356,15570414,Chizoba,Male,41,115251.64,136435.75
6357,15776743,Eberegbulam,Male,43,0,78488.39
6358,15674637,Pagnotto,Female,68,107571.61,113695.99
6359,15730418,Lucchesi,Female,32,0,54628.11
6360,15739972,Hughes,Female,45,152367.21,150835.21
6361,15661591,Panicucci,Male,39,130969.77,158891.79
6362,15675585,Burns,Female,25,97738.97,160523.33
6363,15814750,Ricci,Male,34,0,180595.02
6364,15593454,Lambert,Female,40,113794.22,16618.76
6365,15663421,Esposito,Male,28,128396.33,79919.97
6366,15576196,Benson,Female,48,118207.69,186489.14
6367,15677324,Botts,Male,73,124730.26,51999.5
6368,15568742,Parkes,Female,41,0,121299.14
6369,15693764,Mai,Male,52,136298.65,144593.3
6370,15714260,Castiglione,Female,38,0,178752.73
6371,15798200,Manna,Male,35,0,94148.3
6372,15656627,Lin,Male,34,0,77414.45
6373,15791111,Fink,Female,47,125724.95,63236.97
6374,15638269,Baresi,Male,67,0,108645.85
6375,15807473,Morehead,Male,38,0,95153.24
6376,15708534,Afamefuna,Female,64,0,136079.64
6377,15640686,Greco,Male,46,95872.86,98273.01
6378,15588904,Balashova,Male,33,0,113505.93
6379,15768763,Bogdanov,Male,37,0,52525.15
6380,15770543,Lowe,Male,37,74260.03,194617.98
6381,15642162,Ponce,Male,35,123407.69,152541.89
6382,15714046,Trevisano,Male,33,123783.91,142903.44
6383,15575060,Gardner,Male,24,0,182257.61
6384,15812040,Lorenzo,Male,36,153880.15,135431.72
6385,15812073,Palmer,Female,31,0,175697.87
6386,15706810,Zuyeva,Female,32,106301.85,59061.25
6387,15584090,Jen,Female,40,0,131283.6
6388,15810807,Alekseeva,Female,43,0,152499.8
6389,15582033,Manfrin,Male,44,138076.47,15523.09
6390,15687607,Chiemenam,Female,30,135422.31,186418.85
6391,15588406,Chiemenam,Female,37,0,32262.28
6392,15784099,Clark,Female,38,126875.62,128052.29
6393,15701352,Fanucci,Female,28,96381.68,181419.29
6394,15789371,Cattaneo,Female,41,119703.1,109783.29
6395,15602845,Udinesi,Male,41,152102.18,181879.56
6396,15707918,Bentley,Female,36,127675.39,74260.16
6397,15602812,Holmes,Female,44,133776.86,49865.04
6398,15675888,Austin,Female,33,72788.03,103608.06
6399,15591822,Mackenzie,Male,26,76226.9,167564.82
6400,15738501,Booth,Male,48,163630.76,41816.49
6401,15585907,Collier,Female,30,0,179066.58
6402,15579040,Hs?,Female,46,0,109184.24
6403,15804211,Oluchukwu,Male,36,155423.17,199841.32
6404,15736126,Sung,Male,55,98710.89,83617.17
6405,15745399,Marino,Female,49,0,84863.85
6406,15760749,Vinogradov,Male,41,126683.8,114775.53
6407,15637118,Burns,Male,33,140700.61,103557.93
6408,15657829,Fanucci,Male,30,168078.83,85028.36
6409,15738497,Chukwujamuike,Male,44,107726.93,153064.87
6410,15690695,Flynn,Female,33,0,38784.42
6411,15762351,Chao,Female,63,0,186526.12
6412,15791172,Yeh,Female,21,35741.69,28789.94
6413,15598982,Klein,Female,53,98268.84,45038.29
6414,15734765,Mahmood,Female,20,133800.98,150245.81
6415,15642912,Tu,Female,21,125682.79,57762
6416,15769516,Shcherbakov,Female,42,0,4292.72
6417,15789379,Zetticci,Male,26,130428.78,173365.89
6418,15695103,Carr,Male,37,0,119484.01
6419,15801924,Browne,Female,27,0,121821.16
6420,15767804,Feng,Male,44,0,151733.43
6421,15718039,Ferguson,Female,47,137138.2,53784.22
6422,15579994,Shaw,Male,23,73112.95,62733.05
